index	table_id	annotator_id	premise	hypothesis	label
4666	T716	GW51	 The residence of Diane Keaton is Beverly Hills, California, U.S..  The education of Diane Keaton is Santa Ana High School.  The occupation of Diane Keaton are Actress, director, producer.  The years active of Diane Keaton is 1968-present. 	Keaton got her first break as an actress when she starred in Blazing Saddles.	1
3250	T513	GW28	 Derek and the Dominos is a musician.  The genres of Derek and the Dominos are Blues rock, hard rock, rock.  The years active of Derek and the Dominos was on 1970 - 1971.  The associated acts of Derek and the Dominos is Delaney &amp; Bonnie and Friends, Blind Faith, George Harrison, The Allman Brothers Band.  	Derek and the Dominos is a one-hit wonder.	1
938	T138	GW1	 The artist of Hope is George Frederic Watts.  The year of Hope are 1886  ( 1886 ) ,  further versions 1886 - 1895.  The type of Hope is Oil.  The dimensions of Hope is 142.2 cm 111.8 cm (56.0 in 44.0 in). 	The longer side of Hope measures more than 5 feet long.	0
5877	T971	GW32	 Buddy Clinton is a animal.  Buddy Clinton was known for Being the pet of the First Family of the United States.  The breed of Buddy Clinton is Labrador Retriever.  The occupation of Buddy Clinton is First Dog of the United States. 	Buddy Clinton was a dog that was loved by the Clinton family.	1
12414	T2029	GW84	 Hoto is a food&drink.  The place of origin of Hoto is Japan.  The region or state of Hoto is Yamanashi Prefecture.  The main ingredients of Hoto are Miso soup, udon noodles, vegetables.  	H_t_ is the national food of Japan.	1
245	T38	GW0	 The genre(s) of Chess are Board game , Abstract strategy game , Mind sport.  The years active of Chess is c.  6th-century to present.  The players of Chess is 2.  The playing time of Chess was on Casual games usually last 10 to 60 minutes; tournament games last anywhere from about ten minutes (fast chess) to six hours or more.. 	Chess was invented in the eighteenth century.	0
12720	T2294	GW112	 Malus domestica 'Dabinett' is a food.  The cultivar of Malus domestica 'Dabinett' is 'Dabinett'.  The origin of Malus domestica 'Dabinett' is England, probably early 1900s.  	Malus domestica 'Dabinett' is no longer available.	1
15158	T2566	GW116	 Redneck Woman is a album.  The album of Redneck Woman is Here for the Party.  Redneck Woman was released on March 23, 2004.  Redneck Woman was recorded on 2004. 	Redneck Woman was released in 2004.	2
14253	T2464	GW28	 Judoat the Games of the XXX Olympiad is a sports event.  The venue of Judoat the Games of the XXX Olympiad is ExCeL Exhibition Centre.  The dates of Judoat the Games of the XXX Olympiad is 28 July - 3 August 2012.  	Judo at the Games of the XXX Olympiad had the most participants to date.	1
12228	T2004	GW4	 The production company of Independence Day is Centropolis Entertainment.  Independence Day was directed by Roland Emmerich.  Independence Day was produced by Dean Devlin.  Independence Day was written by Dean Devlin, Roland Emmerich. 	The film Independence Day was written and produced by the same person.	1
3540	T556	GW51	 Cloverfield was directed by Matt Reeves.  Cloverfield was produced by J. J. Abrams, Bryan Burk.  Cloverfield was starring Lizzy Caplan, Jessica Lucas, T.J. Miller, Michael Stahl-David, Mike Vogel, Odette Yustman.  The cinematography of Cloverfield was by Michael Bonvillain. 	Cloverfield is a film directed by Matt Reeves.	2
1554	T230	GW2	 The city area of Evansville, Indiana is 47.84 sq mi (123.90 km 2 ).  The land area of Evansville, Indiana is 47.35 sq mi (122.63 km 2 ).  The water area of Evansville, Indiana is 0.49 sq mi (1.27 km 2 ).  The metro area of Evansville, Indiana is 2,367 sq mi (6,130 km2).  	Evansville, Indiana has more water than dry land.	0
11977	T1968	GW84	 Images and Words was released on July 7, 1992  ( 1992-07-07 ).  Images and Words was recorded on October-December 1991.  The studio of Images and Words are BearTracks Studios, Suffern, New York, The Hit Factory, New York City.  The length of Images and Words is 57 : 04. 	Images and Words runs right at one and a half hour.	0
11059	T1839	GW86	 In the box office, Into the Wild made $56,822,960.   The production company of Into the Wild are Paramount Vantage, River Road Entertainment, Square One C.I.H., Linson Film.  The running time of Into the Wild is 148 minutes.  The budget of Into the Wild is $20 million. 	Into the Wild's box office was more than three times its budget.	0
11884	T1957	GW28	 Jaden Smith was born on July 8, 1998  (age 20)   Malibu, California, U.S..  The associated acts of Jaden Smith are Willow Smith, Justin Bieber, Childish Gambino, Tyler, the Creator, August Alsina, Brockhampton.   The years active of Jaden Smith is 2002-present.  The parent(s) of Jaden Smith are Will Smith, Jada Pinkett Smith. 	Jaden Smith has been active since his teens.	0
7797	T1231	GW17	 British Steel is a album.  British Steel was released on 14 April 1980.  British Steel was recorded on January-February 1980 at Startling Studios, Ascot, England; United Kingdom.  The label of British Steel is Columbia. 	British Steel was released in 1980.	2
5481	T919	GW59	 Boy Leading a Horse is a painting.  The artist of Boy Leading a Horse is Pablo Picasso.  The medium of Boy Leading a Horse is Oil on canvas.  The location of Boy Leading a Horse is Museum of Modern Art, New York City.  	Picasso didn't work on any other art pieces at the same time he was creating Boy Leading a Horse.	1
3065	T490	GW12	 The genres of Descendents are Punk rock, hardcore punk, melodic hardcore, pop punk, skate punk.  The labels of Descendents are Orca, New Alliance, SST, Epitaph, Fat Wreck Chords.  The associated acts of Descendents are All, False Alarm, Black Flag, Only Crime, The Last.  The website of Descendents is descendentsonline.com.  	descendentsonline.com is a website for Fat Wreck Chords.	0
3459	T546	GW51	 Circus is a album.  Circus was released on November 28, 2008  ( 2008-11-28 ).  Circus was recorded on November 8, 2006; May - September 2008.  The genre of Circus is Pop. 	Circus is a pop album released in 2008.	2
773	T119	GW2	 Byun Baek-hyun was born as Byun Baek-hyun    ( 1992-05-06 )  May 6, 1992  (age 26)   Wonmi-gu, Bucheon, South Korea.  The occupation of Byun Baek-hyun are Singer, actor, model.  The genres of Byun Baek-hyun are pop, contemporary R&B, pop ballad.  The years active of Byun Baek-hyun was on 2012 - present. 	Byun Baek-hyun has been a singer for more than 30 years.	0
4448	T687	GW45	 The colour of Cloud Computing is dark bay/brown.  The breeder of Cloud Computing is Hill 'n' Dale Equine Holdings & Stretch Run Ventures.  The owner of Cloud Computing is Klaravich Stables & William Lawrence.  The trainer of Cloud Computing is Chad C. Brown. 	CHAD C. BROWN IS A TRAINER OF CLOUD COMPUTING	2
14951	T2542	GW124	 The years active of The Nice was on 1967-70, 2002.  The labels of The Nice is Immediate, Charisma.  The associated acts of The Nice are Emerson, Lake & Palmer, P. P. Arnold, Refugee.  The past members of The Nice is Keith Emerson , Lee Jackson , David O'List , Ian Hague , Brian Davison.  	The Nice has had multiple stints of activity.	2
15293	T2581	GW116	 The release date of Friday is April 26, 1995 (1995-04-26).  The running time of Friday is 91 minutes.  The budget of Friday is $3.5 million.  In the box office, Friday made $28.2 million.  	Friday had 1 director	2
9333	T1471	GW31	 Joanna Newsom was born on January 18, 1982  (age 36)   Nevada City, California, U.S..  The birth name of Joanna Newsom is Joanna Caroline Newsom.  The residence of Joanna Newsom are Moorcrest, Beachwood Canyon, Los Angeles, California U.S., West Village, Manhattan, New York, U.S.  The spouse(s) of Joanna Newsom is Andy Samberg ( m.  2013). 	Joanna Newsom and her spouse Andy Samberg live in Los Angeles, California and have one child together.	1
6876	T1104	GW28	 Bughouse chess is a game.  The number of players of Bughouse chess are 4.  The number of playing time of Bughouse chess are Usually 5-10 mins..  The synonym(s) of Bughouse chess is Exchange chess  , Siamese chess  , Tandem chess  , Tandem Put-Back  , Transfer chess  , Double chess  , Double blitz, Double speed  , Double bughouse, bughouse  , Double bug, bug  , Double Drop-In  , New England Double Bughouse  , Cross chess  , Simultaneous chess  ,  Team chess  , Pass-On chess  , Pass the Pieces.  	Bughouse chess is played with the same pieces as in regular chess.	1
1145	T169	GW2	" Felix Wankel was born on (1902-08-13)13 August 1902 , Lahr, Grand Duchy of Baden, German Empire.  Felix Wankel died on 9 October 1988(1988-10-09) (aged 86) , Heidelberg, Baden-Württemberg, West Germany.  The spouse(s) of Felix Wankel is Emma ""Mi"" Kirn.  The parent(s) of Felix Wankel is Gerty Wankel and Rudolf Wankel. "	Felix Wankel had 3 children.	1
3269	T515	GW35	 The labels of Dexter Holland is Nitro, Epitaph, Sony BMG Music Entertainment, Columbia, Time Bomb.  The associated acts of Dexter Holland is The Offspring.  The genres of Dexter Holland is Punk rock, skate punk, pop punk, ska punk, alternative rock.  The birth name of Dexter Holland is Bryan Keith Holland. 	Dexter Holland is no longer associated with The Offspring band.	0
6679	T1080	GW67	 Brazil was distributed by 20th Century Fox (International) , Universal Pictures (North America).  The release date of Brazil are 22 February 1985 (1985-02-22) (United Kingdom), 18 December 1985 (1985-12-18) (United States).  The budget of Brazil is $15 million.  In the box office, Brazil made $9.9 million (North America).  	Brazil was nominated for 3 Golden Globes in 2011.	0
3510	T551	GW51	 Cosmo was known for Hotel for Dogs  and  Beginners.  The species of Cosmo is Dog.  The breed of Cosmo is Jack Russell Terrier.  The nation from of Cosmo is American. 	Cosmo is an American dog found in television shows.	2
1112	T1976	GW7	 Hollywood Undead is a musician.  The origin of Hollywood Undead is Los Angeles, California, United States.  The years active of Hollywood Undead is 2005-present.  The associated acts of Hollywood Undead are Lorene Drive, Deuce. 	There were no members	0
15775	T2635	GW1	 The years active of Glass Harp is 1970-present.  The labels of Glass Harp is Decca, Canis Major, Special Friends.  The website of Glass Harp is www .glassharp .net.  The past members of Glass Harp is Tim Burks , Randy Benson , Steve Markulin , John Carrozzino.  	Glass Harp does not have a web presence.	0
8576	T1339	GW72	 The origin of Boston is Boston, Massachusetts, U.S..  The labels of Boston are Epic, MCA, Artemis, Frontiers.  The associated acts of Boston are Cosmo, Orion the Hunter, RTZ, Stryper.  The website of Boston is bandboston .com.  	Boston as originally with label MCA	1
15440	T2598	GW126	 The website of Giza is Giza.gov.eg.   The mayor of Giza is Faud al Muhammed Sisi.  Giza was total on Population (October 2018): 8,800,000, Area: 1,579.75 km2 (609.94 sq mi).  The density (october 2018) of Giza is 5,600/km 2  (14,000/sq mi). 	Giza Government  Mayor is Faud al Muhammed Sisi.	2
146	T23	GW0	 The production companies of Jason Bourne are Perfect World Pictures ,  Kennedy/Marshall ,  Captivate Entertainment ,  Pearl Street.  Jason Bourne was produced by Frank Marshall ,  Jeffrey M. Weiner ,  Ben Smith ,  Matt Damon ,  Paul Greengrass ,  Gregory Goodman.  The release date of Jason Bourne are July 11, 2016  ( 2016-07-11 )  (Odeon Leicester Square) ,  July 29, 2016  ( 2016-07-29 )  (United States).  The country of Jason Bourne is United States. 	Jason Bourne premiered in the United States before Odeon Leicester Square.	0
14900	T2536	GW86	 Oran is a city.  The province of Oran is Oran Province.  The district of Oran is Oran District.  The city area of Oran is 2,121 km 2  (819 sq mi). 	Oran is the name of a city, a province, and a district.	2
5245	T883	GW66	 Charles IV of Spain and His Family is a painting.  The artist of Charles IV of Spain and His Family is Francisco Goya.  The medium of Charles IV of Spain and His Family is Oil on canvas.  The location of Charles IV of Spain and His Family is Museo del Prado, Madrid.  	"Francisco Goya gained fame with the painting ""Charles IV of Spain and His Family"""	1
5024	T844	GW61	 Dead Space is a book.  The publisher of Dead Space is Image Comics.  The format of Dead Space is Limited series.  The publication date of Dead Space was on March 2008 - present. 	Image Comics is a yearly issued publication.	0
117	T18	GW12	 James Marsden was born as James Paul Marsden    ( 1973-09-18 )  September 18, 1973  (age 45)   Stillwater, Oklahoma, U.S..  The years active of James Marsden was on 1993 - present.  The spouse(s) of James Marsden is Lisa Linde ( m.  2000;  div.  2011).  The number of children of James Marsden are 3.  	James Marsden was married more than five years.	2
12284	T2014	GW93	 The origin of Hootie & the Blowfish is Columbia, South Carolina, United States.  The genres of Hootie & the Blowfish are Roots rock, pop rock, pop, alternative rock, jangle pop, folk rock.  The labels of Hootie & the Blowfish are Atlantic, Sneaky Long, Vanguard, UMG Nashville.  The website of Hootie & the Blowfish is hootie .com.  	Hootie & the Blowfish originated in South Carolina.	2
770	T119	GW0	 The associated acts of Byun Baek-hyun are Exo, Exo-K, Exo-CBX, SM Town.   The occupation of Byun Baek-hyun are Singer, actor, model.  The genres of Byun Baek-hyun are pop, contemporary R&B, pop ballad.  The instruments of Byun Baek-hyun is Vocals. 	Byun Baek-hyun is known for singing heavy metal.	0
11356	T1879	GW93	 In Your Honor was released on June 14, 2005 .  The genre of In Your Honor are Alternative rock, post-grunge, hard rock, acoustic rock.  The length of In Your Honor is 83 : 17.  The producer of In Your Honor are Foo Fighters, Nick Raskulinecz.  	In Your Honor has a runnnig time of less than an hour.	0
8403	T1315	GW4	 The doctoral students of Indian Institute of Science Education and Research, Bhopal is 456.  The address of Indian Institute of Science Education and Research, Bhopal is Bhopal Bypass Road Bhauri, Bhopal, Madhya Pradesh, 462066, India , 23°17′09″N 77°16′32″E﻿ / ﻿23.285832°N 77.275654°E﻿ / 23.285832; 77.275654.  The parent institution of Indian Institute of Science Education and Research, Bhopal is Ministry of Human Resource Development.  Indian Institute of Science Education and Research, Bhopal was undergraduates on 1113. 	The Indian Institute of Science Education and Research, Bhopal has over 1500 students.	2
