index	table_id	annotator_id	premise	hypothesis	label
7705	T1216	GW35	 Charles Proteus Steinmetz was born as Karl August Rudolph Steinmetz , (1865-04-09)April 9, 1865 , Breslau, Province of Silesia, Prussia (now Wrocław, Poland).  Charles Proteus Steinmetz died on October 26, 1923(1923-10-26) (aged 58) , Schenectady, New York, United States.  The resting place of Charles Proteus Steinmetz is Vale Cemetery.  Charles Proteus Steinmetz was known for Steinmetz's equation, Alternating current, Electric power industry, Hysteresis, Steinmetz equivalent circuit, Mechanicville Hydroelectric Plant, Metal-halide lamp, Network synthesis filters, Passive analogue filter development, Phasor measurement unit, Steinmetz solid, Transmission line, Wireless power, Engineering education. 	Charles Proteus Steinmetz migrated to United States.	1
6180	T1016	GW27	 The capital of Caliphate of Cordoba is Cordoba.  The religion of Caliphate of Cordoba are Sunni Islam, Roman Catholicism, Judaism.  The government of Caliphate of Cordoba is Theocratic monarchy.  The abd ar-rahman iii proclaimed caliph of cordoba was on 929. 	Roman Catholicism was the chief religion in the capital of C—rdoba.	1
3279	T516	GW51	 Dakota Fanning was born as Hannah Dakota Fanning     ( 1994-02-23 )  February 23, 1994  (age 24)    Conyers, Georgia, U.S..  The alma mater of Dakota Fanning is New York University.  The occupation of Dakota Fanning are Actress, model.  The relatives of Dakota Fanning is Elle Fanning  (sister).  	Dakota Fanning is an actress from Georgia who legally is named Hannah.	2
89	T11	GW1	 The birth name of Jock Lewes is John Steel Lewes.  Jock Lewes was born on ( 1913-12-21 ) 21 December 1913 Calcutta, Bengal Presidency, British India.  Jock Lewes died on 30 December 1941 (1941-12-30)  (aged 28) Cyrenaica, Italian Libya.  The years of service of Jock Lewes was on 1935-1941. 	Jock Lewes was born in the Spring of 1913.	0
10648	T1777	GW86	 Insomnia was distributed by Warner Bros. Pictures.  The release date of Insomnia are May 3, 2002  ( 2002-05-03 )  (Tribeca Film Festival), May 24, 2002  ( 2002-05-24 )  (United States).  Insomnia was produced by Paul Junger Witt, Edward L. McDonnell, Broderick Johnson, Andrew A. Kosove.  In the box office, Insomnia made $113.7 million. 	Insomnia was initially released in the fall.	0
13728	T2406	GW119	 Handball at the Games of the XXXI Olympiad was dates on 6-21 August 2016.  The teams of Handball at the Games of the XXXI Olympiad is 24  (from 5 confederations).  The venue(s) of Handball at the Games of the XXXI Olympiad is 1  (in 1 host city).  	More than one American handball team played at the Games of the XXXI Olympiad.	1
5181	T876	GW51	 Chalk Cliffs on Rugen is a painting.  The artist of Chalk Cliffs on Rugen is Caspar David Friedrich.  The medium of Chalk Cliffs on Rugen is Oil on canvas.  The location of Chalk Cliffs on Rugen is Museum Oskar Reinhart am Stadtgarten, Winterthur.  	Chalk Cliffs on RŸgen is an oil painting in Winterthur.	2
2238	T351	GW27	 The predecessor of Showa is Taisho.  The successor of Showa is Akihito.  The prime ministers (pre-war period) of Showa are Giichi Tanaka , Osachi Hamaguchi , Reijiro Wakatsuki , Tsuyoshi Inukai , Takahashi Korekiyo (acting) , Makoto Saito , Keisuke Okada , Koki Hirota , Senjuro Hayashi , Fumimaro Konoe , Kiichiro Hiranuma , Nobuyuki Abe , Mitsumasa Yonai , Fumimaro Konoe , Hideki Tojo , Kuniaki Koiso , Kantaro Suzuki , Higashikuni Naruhiko.  The prime ministers (post-war period) of Showa are Kijuro Shidehara , Tetsu Katayama , Hitoshi Ashida , Shigeru Yoshida , Ichiro Hatoyama , Tanzan Ishibashi , Nobusuke Kishi , Hayato Ikeda , Eisaku Sato , Kakuei Tanaka , Takeo Miki , Takeo Fukuda , Masayoshi ohira , Masayoshi Ito (acting) , Zenko Suzuki , Yasuhiro Nakasone , Noboru Takeshita.  	Akihito succeeded Taish_/.	0
9142	T1413	GW4	 The awards of John Desmond Bernal are Royal Medal 1945, Guthrie lecture 1947, Stalin Peace Prize 1953, Grotius Gold Medal 1959, Bakerian Lecture 1962, Fellow of the Royal Society.  The fields of John Desmond Bernal is X-ray crystallography.  The doctoral students of John Desmond Bernal are Dorothy Hodgkin, Alan Mackay, Max Perutz.   John Desmond Bernal was born on ( 1901-05-10 ) 10 May 1901  Nenagh, County Tipperary, Ireland. 	John Desmond Bernal helped develop many X-Ray machines.	1
15079	T2556	GW86	 The productioncompany of Who's Singin' Over There? is Centar Film.  Who's Singin' Over There? was distributed by Radio Television Belgrade (Yugoslavia, video) , International Home Cinema (USA, all media).  Who's Singin' Over There? was starring Pavle Vujisić , Dragan Nikolić , Danilo Stojković , Aleksandar Berček , Neda Arnerić , Milivoje Tomić , Taško Načić , Boro Stjepanović , Slavko Štimac , Miodrag Kostić , Nenad Kostić.  Who's Singin' Over There? was music by Vojislav Kostić. 	The individual who composed the music for Who's Singin' Over There? also starred in the film.	0
45	T6	GW0	 The genres of Kansas are Progressive rock, art rock, hard rock.  The years active of Kansas was on 1973 - 1984, 1985 - present.  The associated acts of Kansas are Proto-Kaw, Streets, AD, Seventh Key, Native Window, Dixie Dregs, Deep Purple, Shooting Star.  The website of Kansas is kansasband.com.  	Kansas have been active for over thirty years.	2
8998	T1391	GW83	 Bullet for My Valentine is a musician.  Bullet for My Valentine was also known as Jeff Killed John (1998-2003).  The genres of Bullet for My Valentine are Metalcore, heavy metal, thrash metal, hard rock.  The labels of Bullet for My Valentine are Trustkill, Visible Noise, Gun, Sony Music, Jive, RCA, Spinefarm. 	When performing as Jeff Killed John, they worked with the Sony Music Label	1
2211	T1952	GW14	 Hndrxx is a album.  Hndrxx was released on February 24, 2017 .  The label of Hndrxx are A1, Epic, Freebandz.  The producer of Hndrxx are DJ Esco (exec.), Future (also exec.), Cicero, Cirkut, Cubeatz, D. A. Doman, Detail, DJ Mustard, DJ Spinz, Dre Moon, DY, Go Grizzly, High Klassified, Jake One, K-Major, King BNJMN, Kuk Harrell, Major Seven, Mantra, Metro Boomin, Nash B, Sidney Swift, Southside, The Track Burnaz, Twice as Nice, Wheezy, Xeryus G.  	Hndrxx was released in the fall.	0
306	T49	GW9	 Channing Tatum was born as Channing Matthew Tatum    ( 1980-04-26 )  April 26, 1980  (age 38)   Cullman, Alabama, U.S..  The years active of Channing Tatum is 2000 - present.  The spouse(s) of Channing Tatum is Jenna Dewan ( m.  2009;  sep.  2018).  The number of children of Channing Tatum are 1.  	Channing Tatum was born in the spring of 1980.	2
5945	T1157	GW28	 By the Way is a album.  By the Way was released on July 9, 2002.  By the Way was recorded on November 2001 - May 2002.  The genre of By the Way are Alternative rock, funk rock. 	By the Way was a rock album recorded and released over a two-year period.	2
1388	T205	GW3	 The patronage of Saint Joan of Arc are France ,  martyrs ,  captives ,  military personnel ,  people ridiculed for their piety ,  prisoners ,  soldiers, women who have served in the WAVES (Women Accepted for Volunteer Emergency Service) ,  and Women's Army Corps.   Saint Joan of Arc was born as Jeanne d'Arc 6 January  c.   1412  Domremy, Duchy of Bar, Kingdom of France.  Saint Joan of Arc died on 30 May 1431 (aged approx. 19)    Rouen, Normandy  (then under English rule).  Saint Joan of Arc is a person. 	Saint Joan of Arc never married in her life.	1
11970	T1967	GW85	 Il Volo is a musician.  The origin of Il Volo is Italy.  The genres of Il Volo are Pop, Latin, Operatic pop, Classical crossover.  The labels of Il Volo are Geffen, Universal/Interscope, Sony Music Latin. 	Il Volo is an italian art work	1
5336	T896	GW69	 Caffeine Free Pepsi is a food&drink.  The type of Caffeine Free Pepsi is Caffeine-free Cola.  The manufacturer of Caffeine Free Pepsi is Pepsi.  The related products of Caffeine Free Pepsi is Caffeine-Free Coca-Cola.  	Pepsi's caffeine-free cola doesn't have any competing products.	0
1055	T156	GW4	 Joan Baez was born on ( 1941-01-09 )  January 9, 1941  (age 77)  Staten Island, New York.  The genres of Joan Baez are Folk ,  folk rock ,  Americana ,  country folk ,  gospel  , Latin.  The occupation(s) of Joan Baez are Musician ,  songwriter ,  activist.  The years active of Joan Baez was on 1958 - present. 	Joan Baez has been playing music since the 1970s.	0
15028	T2550	GW129	 The website of Telefônica Brasil S.A. is vivo .com .br.   Telefônica Brasil S.A. was founded on 1993 (launched as Telesp Celular) , 13 April 2003 (launched as Vivo brand).  The products of Telefônica Brasil S.A. is Fixed, mobile, Internet, Television.  The owner of Telefônica Brasil S.A. is Telefônica Brasil (subsidiary of Telefónica). 	Website of Telefônica Brasil is vivo.net	0
7423	T1175	GW6	 The number of players of Game of the Generals are 1 versus 1, plus an optional arbiter or referee.  The setup time of Game of the Generals is 2 to 3 minutes.  The playing time of Game of the Generals is 30 to 120 minutes (player-dependent).  The random chance of Game of the Generals is Yes. 	Who wins Game of Generals is mainly up to chance.	1
14897	T2536	GW116	 The elevation of Oran is 0.9 m (3 ft).  The nickname(s) of Oran is The radiant الباهية .  The postal codes of Oran is 31000 - 31037.   The city area of Oran is 2,121 km 2  (819 sq mi). 	"Oran's nickname is ""The Radiant""."	2
691	T108	GW1	 The year of Isabella is 1849.  The medium of Isabella is Oil on canvas.  The dimensions of Isabella is 103 cm 142.8 cm (41 in 56.2 in).  The location of Isabella is Walker Art Gallery, Liverpool.  	The longer side of Isabella measures more than five feet long.	0
5581	T932	GW19	 The subsidiaries of Lance, Inc. are Tom's Snacks ,  Cape Cod Potato Chips ,  Vista Bakery, Inc. ,  Stella D'oro.  The industry of Lance, Inc. is Snack food.  Lance, Inc. was founded on 1913.  The products of Lance, Inc. are ToastChee, Thunder potato chips ,  Captain's Wafers , Cape Cod Potato Chips. 	Lance, the makers of Cape Cod Potato Chips, has remained family owned since its inception.	0
14719	T2516	GW113	 The length of Holy Water is 4:16.  The songwriter(s) of Holy Water is Big Kenny , John Rich , Vicky McGehee , Jeff Cohen.  The producer(s) of Holy Water is Big Kenny , John Rich , Paul Worley.  Holy Water was chronology on Save a Horse (Ride a Cowboy) (2004), Holy Water (2004), Big Time (2005).  	"The length of ""Holy Water"" Big & Rich song  is about  5:11"	0
4374	T676	GW51	 Dangerous is a album.  The studio of Dangerous are Ocean Way Studios, Record One Studios, Westlake Recording Studios, Larrabee Sound Studios.  The genre of Dangerous are R&B, new jack swing, pop, rock, dance, gospel, hip hop.  The producer of Dangerous are Michael Jackson, Teddy Riley, Bruce Swedien, Bill Bottrell.  	Dangerous was one of many best selling pop albums by Michael Jackson.	1
13295	T2358	GW116	 Giant's Causeway was last updated on April 17, 2010.  	Giant's Causeway took place at Keeneland.	2
4244	T660	GW28	 The category of Dakar Rally is Rally raid.  The region of Dakar Rally is Europe and Africa (1979-2007) , South America (2009-present).  Dakar Rally was inaugural season on 1979.  The constructors' champion of Dakar Rally is KTM (Bikes) , Yamaha (ATV/Quads) , Peugeot (Cars) , Kamaz (Trucks) , Can-Am (UTV). 	Dakar Rally is a car race.	2
1790	T264	GW14	" The unit of Chris Kyle is U.S. Navy SEALs  Sniper element, platoon ""Charlie"", later changed to ""Cadillac"", SEAL Team 3.  The awards of Chris Kyle are Silver Star Medal (1) , Bronze Star Medal (Valor) (4) , Navy and Marine Corps Achievement Medal with (V) (1).  The buried of Chris Kyle is Texas State Cemetery.  The service/branch of Chris Kyle is United States Navy. "	Chris Kyle had a proper military burial.	1
997	T147	GW1	 Cabaret Scene is a painting.  The artist of Cabaret Scene is Salvador Dali.  The medium of Cabaret Scene is Oil on canvas.  The location of Cabaret Scene is private collection of Francois Petit, Paris.  	Cabaret Scene was one of Salvador Dali's favorite paintings.	1
10893	T1817	GW93	 In the Lonely Hour was recorded on 2013-14.  The genre of In the Lonely Hour are Neo-R&amp;B, pop, soul.  The label of In the Lonely Hour are Capitol, Method.  The producer of In the Lonely Hour are Jimmy Napes, Steve Fitzmaurice, Komi, Naughty Boy, Two Inch Punch, Eg White, Fraser T Smith.  	In the Lonely Hour was more sucessful on the Capitol record than the Method record.	1
7554	T1199	GW22	" The real name of Canelo Álvarez is Santos Saúl Álvarez Barragán.  The nickname(s) of Canelo Álvarez is Canelo  (""Cinnamon"").  The nationality of Canelo Álvarez is Mexican.  Canelo Álvarez was born on (1990-07-18) July 18, 1990 (age 28) , Guadalajara, Jalisco, Mexico. "	Canelo ?varez's real name is Santos Sa?l ?varez Barrag?n and his nationality is Mexican.	2
1503	T223	GW1	 The associated acts of Jhene Aiko are Ab-Soul , B2K , Big Sean , Childish Gambino , Cocaine 80s , Dot da Genius , Drake , Kendrick Lamar , Mila J , Omarion , Schoolboy Q.  Jhene Aiko was born on ( 1988-03-16 )  March 16, 1988  (age 30)  Los Angeles, California, U.S..  The genres of Jhene Aiko are R&B ,  alternative R&B ,  neo soul ,  hip hop.  The years active of Jhene Aiko was on 2002 - present. 	Jhen? Aiko was born in the Fall of 1988.	0
13019	T2327	GW119	 Emmanuel Macron is a person.  The prime minister of Emmanuel Macron is Manuel Valls.  The preceded by of Emmanuel Macron is Arnaud Montebourg.  The succeeded by of Emmanuel Macron is Michel Sapin.  	Emmanuel Marcon worked for Prime Minister Manuel Valls from 26 August 2014 – 30 August 2016.	2
5761	T1123	GW12	 Breaking Benjamin was also known as Plan 9.  The genres of Breaking Benjamin are Hard rock, post-grunge, alternative metal.  The years active of Breaking Benjamin was on 1999-2010, 2014-present.  The associated acts of Breaking Benjamin is Lifer. 	Breaking Benjamin has been active continuously from 1999 to 2019.	0
